current_speed,speed_limit,weather_code,visibility_km,road_type,hour_of_day,violation,recommended_speed
114.4,80,1,7.9,2,19,1,80
5.0,30,2,5.5,4,22,0,20
123.5,100,1,8.8,1,14,1,100
105.2,120,4,1.7,0,20,1,105
74.8,80,1,7.9,2,21,0,80
110.2,100,4,2.8,1,1,1,85
95.3,60,3,2.7,3,23,1,40
25.1,30,1,8.0,4,9,0,30
34.6,60,0,10.8,3,19,0,60
29.6,30,1,8.6,4,5,0,30
104.7,80,3,2.5,2,2,1,60
33.4,60,0,9.6,3,12,0,60
30.6,60,1,7.7,3,23,0,60
58.9,60,3,3.8,3,14,1,40
104.5,80,1,9.0,2,5,1,80
59.4,60,2,5.5,3,8,1,50
40.4,60,0,10.0,3,9,0,60
119.2,100,0,9.0,1,8,1,100
51.8,60,3,3.4,3,17,1,40
25.3,30,0,9.8,4,8,0,30
86.7,80,0,10.3,2,23,1,80
38.8,60,4,2.2,3,17,0,45
44.1,60,0,10.0,3,8,0,60
42.5,60,5,4.9,3,4,1,35
94.3,80,5,3.0,2,12,1,55
16.5,30,0,10.4,4,11,0,30
52.5,80,0,9.8,2,8,0,80
111.0,120,2,5.4,0,18,1,110
47.1,60,1,8.4,3,19,0,60
35.7,60,0,9.0,3,0,0,60
42.3,60,2,4.6,3,10,0,50
162.4,120,0,9.4,0,4,1,120
130.5,120,4,1.3,0,6,1,105
23.4,30,0,10.5,4,12,0,30
112.9,120,0,9.5,0,22,0,120
43.7,60,0,9.9,3,5,0,60
34.9,60,5,3.5,3,12,0,35
57.4,60,2,5.2,3,5,1,50
91.2,120,3,3.4,0,14,0,100
50.0,60,1,7.7,3,7,0,60
17.9,30,0,10.2,4,10,0,30
92.3,80,0,10.6,2,9,1,80
116.7,80,1,7.2,2,8,1,80
55.8,80,1,8.4,2,3,0,80
104.1,120,2,4.6,0,13,0,110
12.6,30,0,9.2,4,3,0,30
5.0,30,5,4.1,4,23,0,20
72.6,30,0,9.5,4,14,1,30
96.1,60,5,4.6,3,20,1,35
99.8,60,0,9.1,3,9,1,60
122.2,100,1,7.2,1,13,1,100
107.9,60,0,10.0,3,5,1,60
72.0,60,1,8.2,3,15,1,60
10.6,30,1,8.5,4,11,0,30
52.6,60,1,7.5,3,3,0,60
45.8,30,1,8.7,4,0,1,30
70.2,30,2,5.9,4,3,1,20
12.1,30,2,5.0,4,12,0,20
127.9,120,4,2.5,0,6,1,105
73.0,60,0,10.0,3,14,1,60
39.1,60,2,4.1,3,5,0,50
104.8,80,1,7.7,2,13,1,80
114.2,120,1,7.2,0,17,0,120
43.5,60,1,9.0,3,3,0,60
105.8,100,0,9.5,1,0,1,100
69.9,80,0,10.3,2,2,0,80
48.6,60,0,9.6,3,12,0,60
9.4,30,0,10.3,4,17,0,30
107.0,60,2,4.4,3,3,1,50
105.2,80,2,5.6,2,3,1,70
55.1,80,5,3.2,2,10,1,55
93.8,100,2,5.8,1,13,1,90
63.6,80,0,10.7,2,6,0,80
95.3,120,4,2.4,0,2,0,105
5.0,30,4,1.1,4,6,0,20
42.4,60,1,7.4,3,7,0,60
116.2,120,1,8.7,0,11,0,120
62.5,80,5,3.2,2,6,1,55
120.2,80,1,7.3,2,23,1,80
107.6,80,4,2.1,2,15,1,65
118.4,120,0,9.5,0,16,0,120
20.9,30,0,9.4,4,21,0,30
96.8,100,1,8.2,1,3,0,100
103.3,120,1,7.7,0,16,0,120
153.1,120,3,2.3,0,17,1,100
45.0,60,5,4.1,3,3,1,35
93.4,120,1,7.8,0,16,0,120
92.8,120,0,10.5,0,14,0,120
74.8,80,3,2.2,2,21,1,60
72.9,60,2,5.2,3,16,1,50
146.5,120,0,9.9,0,12,1,120
126.4,100,1,7.8,1,2,1,100
63.3,80,2,4.5,2,11,0,70
87.0,100,3,2.1,1,16,1,80
50.4,80,1,8.7,2,21,0,80
98.3,120,0,9.7,0,21,0,120
110.2,120,5,4.4,0,6,1,95
57.7,80,2,5.9,2,6,0,70
89.9,100,1,8.1,1,10,0,100
136.3,120,0,9.8,0,15,1,120
53.8,80,2,4.5,2,3,0,70
7.7,30,0,10.9,4,15,0,30
53.0,60,0,10.4,3,4,0,60
39.2,60,1,8.3,3,18,0,60
14.6,30,0,9.9,4,21,0,30
7.4,30,2,5.7,4,13,0,20
38.3,60,0,10.4,3,6,0,60
36.6,60,2,4.6,3,8,0,50
61.5,80,0,10.2,2,12,0,80
83.6,100,0,9.9,1,15,0,100
51.0,60,0,9.0,3,20,0,60
66.3,30,5,4.6,4,3,1,20
91.9,80,4,1.2,2,6,1,65
52.0,60,0,10.0,3,2,0,60
93.6,80,3,2.7,2,19,1,60
67.7,80,2,4.7,2,14,0,70
76.9,80,5,4.0,2,20,1,55
66.4,80,1,9.0,2,13,0,80
120.0,80,2,4.8,2,6,1,70
38.5,60,0,9.4,3,17,0,60
19.4,30,1,8.2,4,4,0,30
24.0,30,5,3.5,4,20,1,20
134.9,100,1,7.2,1,19,1,100
55.5,30,0,9.1,4,7,1,30
130.7,100,0,9.0,1,19,1,100
98.7,100,2,4.9,1,17,1,90
38.1,60,2,4.9,3,20,0,50
106.9,100,1,7.4,1,18,1,100
116.4,120,5,4.6,0,19,1,95
50.3,80,0,9.3,2,2,0,80
34.7,60,0,10.8,3,22,0,60
92.1,100,4,2.2,1,5,1,85
31.6,60,0,9.1,3,17,0,60
35.6,60,0,10.9,3,14,0,60
38.4,60,1,7.6,3,13,0,60
70.4,30,3,2.9,4,23,1,20
69.2,80,0,9.6,2,20,0,80
90.2,100,5,4.5,1,21,1,75
96.7,100,3,3.0,1,7,1,80
65.7,80,0,9.3,2,10,0,80
89.9,60,2,4.2,3,10,1,50
117.4,120,1,8.5,0,11,0,120
122.4,100,1,7.5,1,15,1,100
41.9,60,3,2.3,3,6,1,40
30.2,60,5,4.0,3,2,0,35
102.0,60,0,10.6,3,1,1,60
73.1,60,1,7.6,3,2,1,60
104.3,60,1,7.6,3,7,1,60
48.1,60,1,8.7,3,19,0,60
61.1,80,1,7.3,2,7,0,80
5.0,30,0,10.2,4,3,0,30
86.4,60,2,5.9,3,22,1,50
79.2,100,1,8.7,1,12,0,100
91.3,100,0,9.1,1,21,0,100
35.2,60,3,2.6,3,16,0,40
27.8,30,3,2.3,4,23,1,20
74.8,100,1,8.9,1,21,0,100
116.2,120,0,11.0,0,17,0,120
5.0,30,2,4.5,4,4,0,20
16.9,30,0,10.3,4,11,0,30
107.3,100,0,10.7,1,1,1,100
56.8,80,2,4.5,2,9,0,70
105.2,60,0,9.4,3,6,1,60
75.6,100,0,9.0,1,14,0,100
26.0,30,0,9.8,4,21,0,30
98.5,120,0,10.8,0,6,0,120
151.1,120,0,10.8,0,14,1,120
74.2,100,5,3.3,1,15,0,75
131.6,100,0,9.4,1,21,1,100
136.1,120,0,9.8,0,0,1,120
140.0,120,0,10.6,0,14,1,120
46.6,60,5,4.2,3,2,1,35
87.9,100,1,8.0,1,9,0,100
52.9,30,1,8.2,4,15,1,30
128.7,80,4,1.2,2,1,1,65
74.1,60,1,8.0,3,16,1,60
72.0,100,0,11.0,1,0,0,100
123.0,100,0,9.2,1,3,1,100
41.9,60,1,8.0,3,10,0,60
30.8,60,0,9.6,3,16,0,60
59.9,60,2,5.1,3,1,1,50
95.7,60,0,10.1,3,0,1,60
86.5,60,1,8.2,3,5,1,60
60.0,80,0,10.7,2,10,0,80
69.2,30,0,9.8,4,3,1,30
52.3,60,1,8.0,3,23,0,60
7.7,30,5,3.0,4,10,1,20
89.4,60,1,8.6,3,4,1,60
93.6,120,2,4.5,0,9,0,110
127.2,100,0,10.6,1,4,1,100
78.8,60,0,9.5,3,23,1,60
73.9,60,0,9.0,3,21,1,60
84.1,60,0,9.3,3,21,1,60
46.2,60,0,11.0,3,2,0,60
139.0,100,0,9.6,1,5,1,100
71.8,100,3,2.2,1,12,0,80
104.0,120,0,9.2,0,15,0,120
75.6,60,1,7.6,3,6,1,60
83.3,60,1,7.1,3,17,1,60
143.0,100,1,8.0,1,2,1,100
38.1,60,1,7.4,3,5,0,60
128.2,120,0,10.0,0,9,1,120
97.5,120,0,9.3,0,15,0,120
78.1,60,2,4.9,3,12,1,50
95.4,80,4,2.2,2,23,1,65
56.7,60,0,9.1,3,23,0,60
90.4,60,0,9.8,3,8,1,60
5.0,30,4,1.6,4,15,0,20
121.6,100,0,9.5,1,10,1,100
56.1,80,1,8.2,2,8,0,80
36.9,60,1,8.2,3,9,0,60
32.7,60,0,10.3,3,10,0,60
39.1,60,1,7.3,3,20,0,60
79.8,100,1,7.6,1,21,0,100
97.8,100,0,9.4,1,14,0,100
36.5,60,1,8.1,3,20,0,60
105.1,60,3,2.9,3,12,1,40
96.2,100,1,7.7,1,16,0,100
116.7,120,0,10.6,0,3,0,120
93.0,60,1,7.2,3,10,1,60
121.4,100,2,5.9,1,0,1,90
82.8,100,3,2.2,1,0,1,80
110.3,120,2,5.5,0,2,1,110
87.3,100,0,9.7,1,22,0,100
42.0,60,2,5.7,3,14,0,50
55.9,80,2,4.1,2,0,0,70
111.6,120,0,9.7,0,22,0,120
150.3,120,1,7.7,0,15,1,120
88.1,100,0,11.0,1,16,0,100
95.2,60,2,6.0,3,8,1,50
103.9,120,0,9.4,0,4,0,120
92.6,60,1,8.3,3,5,1,60
96.9,120,4,2.1,0,14,0,105
91.3,100,3,2.3,1,8,1,80
136.5,100,4,1.3,1,2,1,85
118.0,120,5,5.0,0,18,1,95
48.4,60,0,9.9,3,20,0,60
66.2,80,2,4.3,2,12,0,70
59.1,60,1,7.4,3,12,0,60
149.6,120,4,1.5,0,22,1,105
158.4,120,0,10.0,0,2,1,120
99.2,100,5,3.7,1,19,1,75
34.9,60,2,4.9,3,13,0,50
111.3,100,3,2.3,1,1,1,80
53.0,80,0,9.7,2,9,0,80
74.6,100,0,9.1,1,8,0,100
105.0,120,3,3.8,0,12,1,100
19.7,30,0,9.4,4,10,0,30
53.0,80,3,3.5,2,1,0,60
41.2,60,0,9.7,3,15,0,60
52.5,60,2,4.9,3,4,1,50
56.8,80,1,7.6,2,0,0,80
147.5,120,2,5.4,0,7,1,110
90.4,60,2,5.7,3,21,1,50
97.5,100,0,9.6,1,15,0,100
104.5,80,0,9.5,2,13,1,80
59.4,60,0,10.4,3,1,0,60
65.2,60,1,7.4,3,17,1,60
45.0,60,1,8.3,3,20,0,60
59.9,60,2,4.2,3,6,1,50
93.3,120,1,8.2,0,11,0,120
120.0,100,1,8.0,1,14,1,100
144.3,120,1,7.2,0,21,1,120
56.3,60,0,10.3,3,1,0,60
19.0,30,0,9.9,4,21,0,30
92.5,100,5,3.4,1,16,1,75
103.5,120,4,1.7,0,10,0,105
65.4,80,0,10.0,2,1,0,80
13.4,30,1,7.2,4,18,0,30
93.2,60,4,2.9,3,4,1,45
117.9,120,1,8.3,0,16,0,120
27.6,30,0,9.2,4,15,0,30
40.4,60,0,10.6,3,12,0,60
97.5,120,1,7.6,0,12,0,120
55.1,30,5,4.2,4,12,1,20
129.5,80,2,4.6,2,4,1,70
89.7,80,0,10.5,2,4,1,80
68.7,80,0,10.4,2,19,0,80
34.9,60,3,3.1,3,18,0,40
93.8,60,4,1.5,3,6,1,45
160.6,120,2,4.5,0,10,1,110
18.6,30,2,4.8,4,22,0,20
161.5,120,0,9.3,0,0,1,120
57.7,60,3,2.7,3,6,1,40
31.9,60,3,3.4,3,2,0,40
75.4,100,0,10.7,1,12,0,100
109.6,100,2,4.7,1,2,1,90
18.1,30,0,9.5,4,5,0,30
67.8,80,0,10.7,2,21,0,80
104.9,60,0,10.8,3,14,1,60
60.0,80,0,9.8,2,3,0,80
74.2,60,0,9.1,3,4,1,60
64.1,80,1,8.4,2,2,0,80
110.6,100,1,8.6,1,18,1,100
67.1,80,1,7.0,2,20,0,80
60.4,30,0,10.2,4,15,1,30
91.8,80,0,10.2,2,16,1,80
135.9,100,2,4.8,1,8,1,90
5.0,30,1,8.5,4,21,0,30
74.5,60,0,9.9,3,8,1,60
106.7,120,4,2.4,0,13,1,105
53.8,30,2,5.0,4,22,1,20
42.8,60,4,1.5,3,10,0,45
116.2,100,1,8.2,1,9,1,100
83.7,100,0,10.5,1,22,0,100
73.7,60,2,5.9,3,4,1,50
36.4,60,0,9.8,3,22,0,60
149.6,100,1,7.1,1,3,1,100
82.4,100,0,11.0,1,10,0,100
89.6,100,3,3.2,1,5,1,80
42.5,60,0,10.9,3,1,0,60
80.1,100,4,1.2,1,2,0,85
114.3,120,4,1.7,0,17,1,105
94.3,60,1,7.3,3,17,1,60
31.0,60,2,5.7,3,6,0,50
88.3,80,2,5.8,2,20,1,70
102.0,80,3,3.0,2,12,1,60
105.9,80,1,7.4,2,12,1,80
130.0,80,3,2.3,2,5,1,60
19.1,30,1,8.2,4,2,0,30
52.8,60,5,4.0,3,9,1,35
106.8,100,1,8.4,1,20,1,100
118.1,80,1,7.6,2,4,1,80
122.1,80,3,2.8,2,10,1,60
50.8,60,3,2.0,3,3,1,40
98.9,80,1,8.2,2,9,1,80
59.5,60,0,9.8,3,3,0,60
98.1,60,1,8.8,3,12,1,60
73.9,80,5,4.3,2,7,1,55
23.5,30,3,2.8,4,5,1,20
47.4,60,3,2.5,3,10,1,40
31.5,60,0,10.8,3,1,0,60
5.0,30,1,7.0,4,17,0,30
125.8,100,2,4.7,1,17,1,90
87.5,100,4,2.9,1,21,1,85
67.5,30,0,10.3,4,11,1,30
57.5,60,4,2.1,3,16,1,45
5.0,30,1,7.4,4,18,0,30
112.6,120,0,10.7,0,16,0,120
58.7,60,0,9.4,3,3,0,60
99.8,120,0,9.5,0,16,0,120
50.8,80,1,7.4,2,15,0,80
72.0,100,0,9.3,1,8,0,100
116.0,120,0,10.9,0,10,0,120
102.1,120,3,3.2,0,11,1,100
79.3,60,0,10.3,3,10,1,60
63.6,80,0,10.9,2,12,0,80
102.4,120,1,7.5,0,21,0,120
77.4,100,1,7.0,1,7,0,100
73.5,100,3,3.2,1,13,0,80
11.9,30,1,8.0,4,17,0,30
79.0,100,3,3.0,1,13,0,80
78.2,100,2,4.1,1,15,0,90
37.1,60,0,9.9,3,14,0,60
102.0,60,0,9.6,3,21,1,60
104.9,60,1,7.5,3,19,1,60
65.2,60,1,7.4,3,6,1,60
44.5,30,2,4.7,4,7,1,20
129.9,100,1,7.7,1,5,1,100
11.8,30,1,7.6,4,12,0,30
98.9,60,0,11.0,3,16,1,60
53.4,60,0,10.9,3,7,0,60
38.5,60,1,8.1,3,10,0,60
43.1,60,1,9.0,3,16,0,60
116.0,120,1,9.0,0,8,0,120
81.3,100,0,9.7,1,1,0,100
13.7,30,2,4.9,4,9,0,20
52.3,80,4,2.9,2,21,0,65
51.8,80,0,10.2,2,23,0,80
55.0,60,1,7.4,3,20,0,60
99.3,80,5,4.4,2,13,1,55
149.4,120,0,9.4,0,1,1,120
48.0,60,1,7.7,3,4,0,60
30.6,60,0,9.5,3,16,0,60
121.1,100,2,4.5,1,23,1,90
45.4,30,0,9.0,4,7,1,30
80.3,100,5,4.8,1,17,1,75
67.2,80,2,4.6,2,21,0,70
102.0,120,3,2.2,0,23,1,100
83.6,60,2,4.2,3,7,1,50
51.3,80,1,8.1,2,11,0,80
50.4,80,1,9.0,2,13,0,80
97.3,60,4,1.3,3,22,1,45
97.8,120,5,3.2,0,2,1,95
38.3,60,1,7.9,3,13,0,60
38.6,60,5,4.1,3,3,1,35
5.0,30,1,7.6,4,0,0,30
55.2,60,1,7.6,3,8,0,60
113.6,120,1,7.8,0,13,0,120
107.1,120,0,9.6,0,9,0,120
9.0,30,0,10.8,4,17,0,30
54.3,60,0,9.1,3,9,0,60
93.9,100,1,7.5,1,6,0,100
53.6,60,1,8.6,3,7,0,60
50.5,80,1,8.7,2,13,0,80
68.3,30,5,3.2,4,3,1,20
19.2,30,1,8.9,4,10,0,30
67.4,30,1,8.4,4,9,1,30
47.6,30,0,9.5,4,16,1,30
14.7,30,0,9.9,4,4,0,30
77.0,100,3,2.6,1,9,0,80
53.5,60,1,7.3,3,9,0,60
108.2,60,3,2.6,3,21,1,40
65.3,30,0,10.2,4,6,1,30
54.1,60,1,8.7,3,16,0,60
119.7,120,0,9.7,0,19,0,120
49.5,60,0,9.7,3,11,0,60
30.4,60,0,9.9,3,4,0,60
132.5,100,0,10.3,1,4,1,100
74.3,80,0,10.5,2,22,0,80
52.3,60,0,9.7,3,3,0,60
123.3,80,5,4.2,2,6,1,55
71.1,80,0,9.8,2,23,0,80
107.6,120,0,10.4,0,1,0,120
5.0,30,0,9.3,4,0,0,30
50.3,60,1,7.5,3,9,0,60
92.8,120,0,9.9,0,0,0,120
100.9,60,4,2.8,3,12,1,45
34.0,60,5,4.1,3,16,0,35
94.1,120,0,10.9,0,8,0,120
75.7,80,1,7.2,2,3,0,80
92.9,60,0,9.9,3,8,1,60
73.7,80,2,4.8,2,6,1,70
34.0,60,1,8.2,3,22,0,60
51.9,80,0,10.6,2,1,0,80
78.9,100,0,10.7,1,17,0,100
16.3,30,2,5.3,4,20,0,20
84.6,100,1,8.3,1,14,0,100
46.9,60,0,10.9,3,9,0,60
153.3,120,2,4.8,0,16,1,110
143.6,100,1,8.7,1,6,1,100
69.6,80,4,2.8,2,10,1,65
97.4,100,0,10.0,1,6,0,100
88.1,80,3,3.5,2,10,1,60
94.6,100,2,4.8,1,23,1,90
72.4,60,0,9.3,3,22,1,60
47.3,60,2,5.2,3,23,0,50
111.6,120,1,7.4,0,14,0,120
5.0,30,5,3.9,4,18,0,20
94.0,100,0,10.7,1,18,0,100
107.5,100,2,4.2,1,23,1,90
47.8,60,1,7.1,3,9,0,60
66.3,80,5,4.2,2,15,1,55
59.9,80,0,9.7,2,19,0,80
118.9,120,5,3.8,0,7,1,95
79.6,60,4,1.8,3,0,1,45
78.7,60,0,9.2,3,1,1,60
95.4,120,3,2.0,0,9,0,100
54.7,80,5,4.8,2,9,0,55
50.2,60,0,9.4,3,9,0,60
80.1,60,1,7.9,3,8,1,60
96.1,120,1,8.9,0,17,0,120
127.7,80,0,10.7,2,1,1,80
133.2,100,0,9.2,1,23,1,100
76.6,80,0,10.0,2,4,0,80
44.0,60,0,10.5,3,20,0,60
66.6,80,1,8.4,2,10,0,80
60.9,80,0,10.5,2,5,0,80
68.9,30,4,1.9,4,7,1,20
58.9,60,2,4.4,3,7,1,50
47.9,60,0,9.9,3,9,0,60
93.0,100,2,5.3,1,10,1,90
58.4,60,2,5.2,3,18,1,50
46.7,60,5,3.1,3,13,1,35
59.7,80,0,9.1,2,10,0,80
67.1,30,0,10.9,4,2,1,30
19.8,30,4,1.3,4,0,1,20
36.8,60,5,3.6,3,20,1,35
66.1,80,2,5.5,2,22,0,70
121.5,80,3,2.8,2,2,1,60
132.6,100,0,9.4,1,8,1,100
138.3,100,1,7.9,1,0,1,100
46.5,60,0,10.1,3,21,0,60
53.0,80,0,9.9,2,11,0,80
5.0,30,3,3.8,4,11,0,20
146.1,120,0,9.6,0,5,1,120
65.8,80,1,8.3,2,7,0,80
53.8,60,5,3.2,3,2,1,35
62.9,80,0,9.8,2,20,0,80
17.5,30,5,4.5,4,10,1,20
5.9,30,5,3.4,4,10,1,20
96.7,120,1,8.2,0,4,0,120
114.5,120,0,9.3,0,23,0,120
98.3,120,0,9.2,0,6,0,120
36.9,60,1,8.0,3,18,0,60
62.6,80,0,10.4,2,6,0,80
38.9,60,0,9.2,3,9,0,60
57.1,80,5,4.8,2,7,1,55
80.3,60,0,9.5,3,20,1,60
50.3,60,2,4.2,3,20,1,50
56.3,80,0,9.4,2,13,0,80
99.0,80,1,7.3,2,0,1,80
91.3,120,4,1.2,0,12,0,105
74.8,80,0,10.6,2,23,0,80
65.7,80,0,10.0,2,5,0,80
72.8,80,2,4.8,2,5,1,70
75.6,30,2,5.9,4,20,1,20
21.4,30,2,4.7,4,4,1,20
106.8,60,0,9.3,3,2,1,60
90.4,80,0,9.5,2,11,1,80
77.7,60,5,3.5,3,14,1,35
129.3,80,4,2.0,2,2,1,65
117.3,100,1,7.6,1,15,1,100
87.6,100,4,2.0,1,17,1,85
92.8,120,1,8.3,0,8,0,120
147.4,100,1,8.6,1,7,1,100
59.1,80,0,10.4,2,10,0,80
49.8,30,1,7.4,4,2,1,30
134.4,100,1,7.2,1,4,1,100
59.8,30,0,10.1,4,9,1,30
83.4,100,1,7.4,1,4,0,100
107.8,100,3,2.2,1,7,1,80
72.1,80,2,5.1,2,5,1,70
53.4,60,2,4.7,3,22,1,50
108.4,120,4,2.5,0,20,1,105
79.8,100,0,9.6,1,15,0,100
56.8,80,1,9.0,2,11,0,80
86.8,100,3,3.5,1,16,1,80
75.0,60,1,7.1,3,7,1,60
72.2,80,0,10.0,2,3,0,80
96.8,100,0,10.1,1,20,0,100
46.2,30,4,2.4,4,16,1,20
117.4,100,1,8.0,1,2,1,100
37.7,60,4,2.0,3,17,0,45
92.0,60,1,7.7,3,15,1,60
23.2,30,2,4.5,4,1,1,20
99.7,80,3,3.9,2,12,1,60
44.1,60,2,4.6,3,0,0,50
87.6,100,1,7.1,1,21,0,100
55.5,60,1,7.3,3,23,0,60
65.7,80,3,3.7,2,2,1,60
72.8,80,1,8.2,2,0,0,80
8.0,30,1,8.6,4,1,0,30
106.3,120,0,10.6,0,18,0,120
25.1,30,4,2.6,4,21,1,20
5.3,30,0,10.1,4,2,0,30
76.5,80,2,4.4,2,0,1,70
79.6,80,1,7.3,2,22,0,80
72.1,80,1,8.1,2,23,0,80
29.7,30,2,4.7,4,8,1,20
107.1,120,0,10.1,0,7,0,120
43.3,60,1,8.0,3,4,0,60
41.7,60,3,3.2,3,0,1,40
7.6,30,3,2.1,4,14,0,20
91.0,60,0,9.1,3,16,1,60
33.6,60,4,2.4,3,14,0,45
110.3,120,2,4.4,0,7,1,110
56.6,80,4,2.3,2,22,0,65
129.2,120,1,8.1,0,20,1,120
16.9,30,1,9.0,4,2,0,30
35.4,60,4,2.7,3,8,0,45
35.7,60,4,1.8,3,19,0,45
55.3,60,1,8.2,3,13,0,60
51.1,80,0,9.2,2,5,0,80
143.9,120,1,7.8,0,19,1,120
97.7,100,1,8.5,1,3,0,100
111.8,120,0,10.2,0,23,0,120
91.2,60,0,10.0,3,11,1,60
133.9,100,4,1.4,1,2,1,85
47.9,60,0,10.6,3,23,0,60
31.7,60,2,4.5,3,2,0,50
104.4,80,0,10.6,2,20,1,80
116.1,120,0,10.2,0,16,0,120
87.0,100,0,9.7,1,5,0,100
95.1,100,0,9.1,1,14,0,100
72.9,60,3,2.5,3,10,1,40
136.6,120,4,2.8,0,17,1,105
38.8,60,0,10.6,3,2,0,60
46.6,60,1,8.1,3,16,0,60
84.2,100,1,7.9,1,10,0,100
44.5,60,4,2.3,3,5,0,45
54.5,60,3,2.9,3,4,1,40
33.6,60,1,8.3,3,9,0,60
87.5,100,2,4.6,1,1,0,90
86.6,100,4,2.7,1,14,1,85
77.6,100,0,10.4,1,10,0,100
66.4,80,1,7.7,2,23,0,80
71.0,60,4,2.7,3,13,1,45
58.6,60,2,5.0,3,13,1,50
54.7,30,1,7.3,4,2,1,30
127.9,120,1,7.2,0,21,1,120
146.8,120,0,10.4,0,21,1,120
96.0,60,1,8.7,3,15,1,60
99.4,100,2,5.6,1,13,1,90
146.3,100,1,8.3,1,9,1,100
119.1,80,2,4.3,2,21,1,70
139.5,120,4,1.2,0,7,1,105
90.0,60,0,9.7,3,11,1,60
77.7,100,1,8.7,1,4,0,100
43.6,60,1,8.9,3,12,0,60
55.6,60,2,4.5,3,23,1,50
142.3,100,0,10.5,1,11,1,100
13.6,30,2,5.1,4,2,0,20
79.4,80,4,1.1,2,22,1,65
39.0,30,1,8.1,4,16,1,30
109.2,100,4,2.6,1,19,1,85
93.7,60,5,3.6,3,4,1,35
105.9,80,0,10.8,2,22,1,80
77.1,60,0,9.5,3,5,1,60
59.1,60,5,3.2,3,12,1,35
57.2,80,5,3.3,2,5,1,55
6.4,30,0,10.7,4,12,0,30
76.8,80,0,9.8,2,14,0,80
85.7,100,0,10.6,1,1,0,100
55.4,60,5,4.1,3,10,1,35
93.9,60,0,10.0,3,15,1,60
68.4,80,1,8.6,2,17,0,80
91.5,80,4,1.8,2,1,1,65
37.5,30,0,10.6,4,9,1,30
41.5,60,2,4.2,3,12,0,50
116.2,120,0,10.3,0,7,0,120
91.4,100,4,2.4,1,6,1,85
22.6,30,0,10.8,4,15,0,30
56.1,60,2,4.4,3,16,1,50
12.8,30,2,5.2,4,8,0,20
93.5,100,0,9.9,1,7,0,100
33.1,60,0,9.8,3,19,0,60
96.7,60,1,7.2,3,4,1,60
120.2,100,0,9.3,1,4,1,100
43.2,60,3,3.7,3,23,1,40
31.1,60,3,3.5,3,12,0,40
52.6,80,1,7.8,2,15,0,80
49.8,60,2,5.7,3,21,0,50
90.9,60,2,4.2,3,10,1,50
5.0,30,3,3.2,4,14,0,20
50.1,60,1,8.7,3,16,0,60
78.7,80,0,10.7,2,14,0,80
114.9,80,0,9.7,2,22,1,80
99.0,60,1,8.5,3,11,1,60
111.7,80,1,7.9,2,3,1,80
76.6,100,1,8.7,1,3,0,100
70.6,80,0,10.1,2,20,0,80
117.6,120,2,5.5,0,15,1,110
33.3,60,0,9.2,3,14,0,60
91.6,100,0,10.2,1,7,0,100
124.0,100,1,8.1,1,20,1,100
58.9,30,0,10.2,4,19,1,30
55.9,60,1,8.4,3,7,0,60
34.1,60,1,8.8,3,10,0,60
53.7,60,1,8.6,3,20,0,60
54.9,60,1,7.4,3,23,0,60
35.9,60,0,10.7,3,16,0,60
43.6,60,0,9.2,3,2,0,60
26.6,30,4,2.2,4,6,1,20
119.1,100,1,8.8,1,11,1,100
5.0,30,1,7.2,4,0,0,30
72.6,80,0,10.7,2,10,0,80
104.6,80,1,8.6,2,4,1,80
115.4,120,1,8.0,0,5,0,120
74.3,80,1,7.6,2,13,0,80
35.1,60,2,4.8,3,16,0,50
5.0,30,0,10.9,4,22,0,30
70.0,30,0,9.4,4,2,1,30
5.0,30,3,3.2,4,3,0,20
87.6,100,5,3.2,1,0,1,75
21.9,30,0,9.4,4,3,0,30
71.4,80,1,8.5,2,13,0,80
59.8,30,0,9.6,4,20,1,30
79.3,100,0,11.0,1,6,0,100
75.8,80,0,10.0,2,20,0,80
52.1,30,0,10.0,4,23,1,30
36.9,30,2,4.1,4,6,1,20
83.4,60,1,8.9,3,0,1,60
38.7,60,0,9.3,3,1,0,60
92.1,100,0,10.1,1,22,0,100
72.9,60,3,2.8,3,2,1,40
48.9,60,0,9.8,3,17,0,60
169.9,120,2,5.3,0,10,1,110
112.0,120,0,10.3,0,11,0,120
111.6,120,1,7.3,0,13,0,120
56.2,60,0,10.0,3,8,0,60
147.1,120,0,10.6,0,9,1,120
75.3,80,0,9.9,2,12,0,80
74.2,80,0,9.3,2,23,0,80
54.3,60,1,7.6,3,23,0,60
77.1,60,2,4.4,3,2,1,50
107.9,60,0,9.3,3,8,1,60
106.8,80,0,9.8,2,23,1,80
70.4,80,1,8.1,2,1,0,80
119.3,80,2,4.1,2,22,1,70
74.3,30,5,4.2,4,7,1,20
81.3,100,1,9.0,1,6,0,100
73.9,100,1,8.9,1,8,0,100
44.1,60,1,8.7,3,12,0,60
122.8,80,4,1.5,2,6,1,65
104.9,60,3,2.0,3,6,1,40
75.9,100,0,10.7,1,0,0,100
57.5,60,0,9.1,3,1,0,60
90.7,120,0,9.4,0,20,0,120
54.8,80,1,8.1,2,16,0,80
96.5,100,2,4.4,1,9,1,90
53.3,60,1,8.7,3,14,0,60
69.0,30,0,10.6,4,15,1,30
77.8,80,2,5.5,2,22,1,70
101.8,60,3,3.6,3,20,1,40
52.0,60,0,9.4,3,12,0,60
14.8,30,2,5.5,4,20,0,20
